QuadName,Treatment,Group,year,spp,area,cover
P1 E1 Q3,Control,P1E1,1991,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1991,ARTR,NA,NA
P1 Q1,Control,P1,1991,ARTR,NA,NA
P1 Q2,Control,P1,1991,ARTR,NA,NA
P1 Q3,Control,P1,1991,ARTR,NA,NA
P1 Q4,Control,P1,1991,ARTR,NA,NA
P2 Q1,Control,P2,1991,ARTR,NA,NA
P2 Q2,Control,P2,1991,ARTR,NA,NA
P2 Q3,Control,P2,1991,ARTR,NA,NA
P2 Q4,Control,P2,1991,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1991,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1991,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1991,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1991,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1991,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1991,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1991,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1991,ARTR,NA,NA
X1,Irrigation,E1,1991,ARTR,NA,NA
X2,Drought,E1,1991,ARTR,NA,NA
X5,Drought,E1,1991,ARTR,NA,NA
X6,Irrigation,E1,1991,ARTR,NA,NA
X7,Irrigation,E1,1991,ARTR,NA,NA
X8,Drought,E1,1991,ARTR,NA,NA
X11,Drought,E1,1991,ARTR,NA,NA
X12,Irrigation,E1,1991,ARTR,NA,NA
X13,Drought,E1,1991,ARTR,NA,NA
X14,Irrigation,E1,1991,ARTR,NA,NA
X15,Drought,E1,1991,ARTR,NA,NA
X16,Irrigation,E1,1991,ARTR,NA,NA
X17,Drought,E1,1991,ARTR,NA,NA
X18,Irrigation,E1,1991,ARTR,NA,NA
X19,Irrigation,E1,1991,ARTR,NA,NA
X20,Drought,E1,1991,ARTR,NA,NA
E1 Q1,Control,E1,1992,ARTR,NA,NA
E1 Q2,Control,E1,1992,ARTR,NA,NA
E1 Q3,Control,E1,1992,ARTR,NA,NA
E1 Q4,Control,E1,1992,ARTR,NA,NA
E1 Q5,Control,E1,1992,ARTR,NA,NA
E1 Q6,Control,E1,1992,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1992,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1992,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1992,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1992,ARTR,NA,NA
P1 Q1,Control,P1,1992,ARTR,NA,NA
P1 Q2,Control,P1,1992,ARTR,NA,NA
P1 Q3,Control,P1,1992,ARTR,NA,NA
P1 Q4,Control,P1,1992,ARTR,NA,NA
P2 Q1,Control,P2,1992,ARTR,NA,NA
P2 Q2,Control,P2,1992,ARTR,NA,NA
P2 Q3,Control,P2,1992,ARTR,NA,NA
P2 Q4,Control,P2,1992,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1992,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1992,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1992,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1992,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1992,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1992,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1992,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1992,ARTR,NA,NA
X1,Irrigation,E1,1992,ARTR,NA,NA
X2,Drought,E1,1992,ARTR,NA,NA
X5,Drought,E1,1992,ARTR,NA,NA
X6,Irrigation,E1,1992,ARTR,NA,NA
X7,Irrigation,E1,1992,ARTR,NA,NA
X8,Drought,E1,1992,ARTR,NA,NA
X11,Drought,E1,1992,ARTR,NA,NA
X12,Irrigation,E1,1992,ARTR,NA,NA
X13,Drought,E1,1992,ARTR,NA,NA
X14,Irrigation,E1,1992,ARTR,NA,NA
X15,Drought,E1,1992,ARTR,NA,NA
X16,Irrigation,E1,1992,ARTR,NA,NA
X17,Drought,E1,1992,ARTR,NA,NA
X18,Irrigation,E1,1992,ARTR,NA,NA
X19,Irrigation,E1,1992,ARTR,NA,NA
X20,Drought,E1,1992,ARTR,NA,NA
E1 Q1,Control,E1,1993,ARTR,NA,NA
E1 Q2,Control,E1,1993,ARTR,NA,NA
E1 Q3,Control,E1,1993,ARTR,NA,NA
E1 Q4,Control,E1,1993,ARTR,NA,NA
E1 Q5,Control,E1,1993,ARTR,NA,NA
E1 Q6,Control,E1,1993,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1993,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1993,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1993,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1993,ARTR,NA,NA
P1 Q1,Control,P1,1993,ARTR,NA,NA
P1 Q2,Control,P1,1993,ARTR,NA,NA
P1 Q3,Control,P1,1993,ARTR,NA,NA
P1 Q4,Control,P1,1993,ARTR,NA,NA
P2 Q1,Control,P2,1993,ARTR,NA,NA
P2 Q2,Control,P2,1993,ARTR,NA,NA
P2 Q3,Control,P2,1993,ARTR,NA,NA
P2 Q4,Control,P2,1993,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1993,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1993,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1993,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1993,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1993,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1993,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1993,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1993,ARTR,NA,NA
X1,Irrigation,E1,1993,ARTR,NA,NA
X2,Drought,E1,1993,ARTR,NA,NA
X5,Drought,E1,1993,ARTR,NA,NA
X6,Irrigation,E1,1993,ARTR,NA,NA
X7,Irrigation,E1,1993,ARTR,NA,NA
X8,Drought,E1,1993,ARTR,NA,NA
X11,Drought,E1,1993,ARTR,NA,NA
X12,Irrigation,E1,1993,ARTR,NA,NA
X13,Drought,E1,1993,ARTR,NA,NA
X14,Irrigation,E1,1993,ARTR,NA,NA
X15,Drought,E1,1993,ARTR,NA,NA
X16,Irrigation,E1,1993,ARTR,NA,NA
X17,Drought,E1,1993,ARTR,NA,NA
X18,Irrigation,E1,1993,ARTR,NA,NA
X19,Irrigation,E1,1993,ARTR,NA,NA
X20,Drought,E1,1993,ARTR,NA,NA
E1 Q1,Control,E1,1994,ARTR,NA,NA
E1 Q2,Control,E1,1994,ARTR,NA,NA
E1 Q3,Control,E1,1994,ARTR,NA,NA
E1 Q4,Control,E1,1994,ARTR,NA,NA
E1 Q5,Control,E1,1994,ARTR,NA,NA
E1 Q6,Control,E1,1994,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1994,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1994,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1994,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1994,ARTR,NA,NA
P1 Q1,Control,P1,1994,ARTR,NA,NA
P1 Q2,Control,P1,1994,ARTR,NA,NA
P1 Q3,Control,P1,1994,ARTR,NA,NA
P1 Q4,Control,P1,1994,ARTR,NA,NA
P2 Q1,Control,P2,1994,ARTR,NA,NA
P2 Q2,Control,P2,1994,ARTR,NA,NA
P2 Q3,Control,P2,1994,ARTR,NA,NA
P2 Q4,Control,P2,1994,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1994,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1994,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1994,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1994,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1994,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1994,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1994,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1994,ARTR,NA,NA
X1,Irrigation,E1,1994,ARTR,NA,NA
X2,Drought,E1,1994,ARTR,NA,NA
X5,Drought,E1,1994,ARTR,NA,NA
X6,Irrigation,E1,1994,ARTR,NA,NA
X7,Irrigation,E1,1994,ARTR,NA,NA
X8,Drought,E1,1994,ARTR,NA,NA
X11,Drought,E1,1994,ARTR,NA,NA
X12,Irrigation,E1,1994,ARTR,NA,NA
X13,Drought,E1,1994,ARTR,NA,NA
X14,Irrigation,E1,1994,ARTR,NA,NA
X15,Drought,E1,1994,ARTR,NA,NA
X16,Irrigation,E1,1994,ARTR,NA,NA
X17,Drought,E1,1994,ARTR,NA,NA
X18,Irrigation,E1,1994,ARTR,NA,NA
X19,Irrigation,E1,1994,ARTR,NA,NA
X20,Drought,E1,1994,ARTR,NA,NA
E1 Q1,Control,E1,1995,ARTR,NA,NA
E1 Q2,Control,E1,1995,ARTR,NA,NA
E1 Q3,Control,E1,1995,ARTR,NA,NA
E1 Q4,Control,E1,1995,ARTR,NA,NA
E1 Q5,Control,E1,1995,ARTR,NA,NA
E1 Q6,Control,E1,1995,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1995,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1995,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1995,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1995,ARTR,NA,NA
P1 Q1,Control,P1,1995,ARTR,NA,NA
P1 Q2,Control,P1,1995,ARTR,NA,NA
P1 Q3,Control,P1,1995,ARTR,NA,NA
P1 Q4,Control,P1,1995,ARTR,NA,NA
P2 Q1,Control,P2,1995,ARTR,NA,NA
P2 Q2,Control,P2,1995,ARTR,NA,NA
P2 Q3,Control,P2,1995,ARTR,NA,NA
P2 Q4,Control,P2,1995,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1995,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1995,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1995,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1995,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1995,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1995,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1995,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1995,ARTR,NA,NA
X1,Irrigation,E1,1995,ARTR,NA,NA
X2,Drought,E1,1995,ARTR,NA,NA
X5,Drought,E1,1995,ARTR,NA,NA
X6,Irrigation,E1,1995,ARTR,NA,NA
X7,Irrigation,E1,1995,ARTR,NA,NA
X8,Drought,E1,1995,ARTR,NA,NA
X11,Drought,E1,1995,ARTR,NA,NA
X12,Irrigation,E1,1995,ARTR,NA,NA
X13,Drought,E1,1995,ARTR,NA,NA
X14,Irrigation,E1,1995,ARTR,NA,NA
X15,Drought,E1,1995,ARTR,NA,NA
X16,Irrigation,E1,1995,ARTR,NA,NA
X17,Drought,E1,1995,ARTR,NA,NA
X18,Irrigation,E1,1995,ARTR,NA,NA
X19,Irrigation,E1,1995,ARTR,NA,NA
X20,Drought,E1,1995,ARTR,NA,NA
E1 Q1,Control,E1,1996,ARTR,NA,NA
E1 Q2,Control,E1,1996,ARTR,NA,NA
E1 Q3,Control,E1,1996,ARTR,NA,NA
E1 Q4,Control,E1,1996,ARTR,NA,NA
E1 Q5,Control,E1,1996,ARTR,NA,NA
E1 Q6,Control,E1,1996,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1996,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1996,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1996,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1996,ARTR,NA,NA
P1 Q1,Control,P1,1996,ARTR,NA,NA
P1 Q2,Control,P1,1996,ARTR,NA,NA
P1 Q3,Control,P1,1996,ARTR,NA,NA
P1 Q4,Control,P1,1996,ARTR,NA,NA
P2 Q1,Control,P2,1996,ARTR,NA,NA
P2 Q2,Control,P2,1996,ARTR,NA,NA
P2 Q3,Control,P2,1996,ARTR,NA,NA
P2 Q4,Control,P2,1996,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1996,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1996,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1996,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1996,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1996,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1996,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1996,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1996,ARTR,NA,NA
X1,Irrigation,E1,1996,ARTR,NA,NA
X2,Drought,E1,1996,ARTR,NA,NA
X5,Drought,E1,1996,ARTR,NA,NA
X6,Irrigation,E1,1996,ARTR,NA,NA
X7,Irrigation,E1,1996,ARTR,NA,NA
X8,Drought,E1,1996,ARTR,NA,NA
X11,Drought,E1,1996,ARTR,NA,NA
X12,Irrigation,E1,1996,ARTR,NA,NA
X13,Drought,E1,1996,ARTR,NA,NA
X14,Irrigation,E1,1996,ARTR,NA,NA
X15,Drought,E1,1996,ARTR,NA,NA
X16,Irrigation,E1,1996,ARTR,NA,NA
X17,Drought,E1,1996,ARTR,NA,NA
X18,Irrigation,E1,1996,ARTR,NA,NA
X19,Irrigation,E1,1996,ARTR,NA,NA
X20,Drought,E1,1996,ARTR,NA,NA
E1 Q1,Control,E1,1997,ARTR,NA,NA
E1 Q2,Control,E1,1997,ARTR,NA,NA
E1 Q3,Control,E1,1997,ARTR,NA,NA
E1 Q4,Control,E1,1997,ARTR,NA,NA
E1 Q5,Control,E1,1997,ARTR,NA,NA
E1 Q6,Control,E1,1997,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1997,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1997,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1997,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1997,ARTR,NA,NA
P1 Q1,Control,P1,1997,ARTR,NA,NA
P1 Q2,Control,P1,1997,ARTR,NA,NA
P1 Q3,Control,P1,1997,ARTR,NA,NA
P1 Q4,Control,P1,1997,ARTR,NA,NA
P2 Q1,Control,P2,1997,ARTR,NA,NA
P2 Q2,Control,P2,1997,ARTR,NA,NA
P2 Q3,Control,P2,1997,ARTR,NA,NA
P2 Q4,Control,P2,1997,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1997,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1997,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1997,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1997,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1997,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1997,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1997,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1997,ARTR,NA,NA
X1,Irrigation,E1,1997,ARTR,NA,NA
X2,Drought,E1,1997,ARTR,NA,NA
X5,Drought,E1,1997,ARTR,NA,NA
X6,Irrigation,E1,1997,ARTR,NA,NA
X7,Irrigation,E1,1997,ARTR,NA,NA
X8,Drought,E1,1997,ARTR,NA,NA
X11,Drought,E1,1997,ARTR,NA,NA
X12,Irrigation,E1,1997,ARTR,NA,NA
X13,Drought,E1,1997,ARTR,NA,NA
X14,Irrigation,E1,1997,ARTR,NA,NA
X15,Drought,E1,1997,ARTR,NA,NA
X16,Irrigation,E1,1997,ARTR,NA,NA
X17,Drought,E1,1997,ARTR,NA,NA
X18,Irrigation,E1,1997,ARTR,NA,NA
X19,Irrigation,E1,1997,ARTR,NA,NA
X20,Drought,E1,1997,ARTR,NA,NA
E1 Q1,Control,E1,1998,ARTR,NA,NA
E1 Q2,Control,E1,1998,ARTR,NA,NA
E1 Q3,Control,E1,1998,ARTR,NA,NA
E1 Q4,Control,E1,1998,ARTR,NA,NA
E1 Q5,Control,E1,1998,ARTR,NA,NA
E1 Q6,Control,E1,1998,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1998,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1998,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1998,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1998,ARTR,NA,NA
P1 Q1,Control,P1,1998,ARTR,NA,NA
P1 Q2,Control,P1,1998,ARTR,NA,NA
P1 Q3,Control,P1,1998,ARTR,NA,NA
P1 Q4,Control,P1,1998,ARTR,NA,NA
P2 Q1,Control,P2,1998,ARTR,NA,NA
P2 Q2,Control,P2,1998,ARTR,NA,NA
P2 Q3,Control,P2,1998,ARTR,NA,NA
P2 Q4,Control,P2,1998,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1998,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1998,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1998,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1998,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1998,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1998,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1998,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1998,ARTR,NA,NA
X1,Irrigation,E1,1998,ARTR,NA,NA
X2,Drought,E1,1998,ARTR,NA,NA
X5,Drought,E1,1998,ARTR,NA,NA
X6,Irrigation,E1,1998,ARTR,NA,NA
X7,Irrigation,E1,1998,ARTR,NA,NA
X8,Drought,E1,1998,ARTR,NA,NA
X11,Drought,E1,1998,ARTR,NA,NA
X12,Irrigation,E1,1998,ARTR,NA,NA
X13,Drought,E1,1998,ARTR,NA,NA
X14,Irrigation,E1,1998,ARTR,NA,NA
X15,Drought,E1,1998,ARTR,NA,NA
X16,Irrigation,E1,1998,ARTR,NA,NA
X17,Drought,E1,1998,ARTR,NA,NA
X18,Irrigation,E1,1998,ARTR,NA,NA
X19,Irrigation,E1,1998,ARTR,NA,NA
X20,Drought,E1,1998,ARTR,NA,NA
E1 Q1,Control,E1,1999,ARTR,NA,NA
E1 Q2,Control,E1,1999,ARTR,NA,NA
E1 Q3,Control,E1,1999,ARTR,NA,NA
E1 Q4,Control,E1,1999,ARTR,NA,NA
E1 Q5,Control,E1,1999,ARTR,NA,NA
E1 Q6,Control,E1,1999,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1999,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1999,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1999,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1999,ARTR,NA,NA
P1 Q1,Control,P1,1999,ARTR,NA,NA
P1 Q2,Control,P1,1999,ARTR,NA,NA
P1 Q3,Control,P1,1999,ARTR,NA,NA
P1 Q4,Control,P1,1999,ARTR,NA,NA
P2 Q1,Control,P2,1999,ARTR,NA,NA
P2 Q2,Control,P2,1999,ARTR,NA,NA
P2 Q3,Control,P2,1999,ARTR,NA,NA
P2 Q4,Control,P2,1999,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1999,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1999,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1999,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1999,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1999,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,1999,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,1999,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,1999,ARTR,NA,NA
X1,Irrigation,E1,1999,ARTR,NA,NA
X2,Drought,E1,1999,ARTR,NA,NA
X5,Drought,E1,1999,ARTR,NA,NA
X6,Irrigation,E1,1999,ARTR,NA,NA
X7,Irrigation,E1,1999,ARTR,NA,NA
X8,Drought,E1,1999,ARTR,NA,NA
X11,Drought,E1,1999,ARTR,NA,NA
X12,Irrigation,E1,1999,ARTR,NA,NA
X13,Drought,E1,1999,ARTR,NA,NA
X14,Irrigation,E1,1999,ARTR,NA,NA
X15,Drought,E1,1999,ARTR,NA,NA
X16,Irrigation,E1,1999,ARTR,NA,NA
X17,Drought,E1,1999,ARTR,NA,NA
X18,Irrigation,E1,1999,ARTR,NA,NA
X19,Irrigation,E1,1999,ARTR,NA,NA
X20,Drought,E1,1999,ARTR,NA,NA
E1 Q1,Control,E1,2000,ARTR,NA,NA
E1 Q2,Control,E1,2000,ARTR,NA,NA
E1 Q3,Control,E1,2000,ARTR,NA,NA
E1 Q4,Control,E1,2000,ARTR,NA,NA
E1 Q5,Control,E1,2000,ARTR,NA,NA
E1 Q6,Control,E1,2000,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,2000,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,2000,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,2000,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,2000,ARTR,NA,NA
P1 Q1,Control,P1,2000,ARTR,NA,NA
P1 Q2,Control,P1,2000,ARTR,NA,NA
P1 Q3,Control,P1,2000,ARTR,NA,NA
P1 Q4,Control,P1,2000,ARTR,NA,NA
P2 Q1,Control,P2,2000,ARTR,NA,NA
P2 Q2,Control,P2,2000,ARTR,NA,NA
P2 Q3,Control,P2,2000,ARTR,NA,NA
P2 Q4,Control,P2,2000,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,2000,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,2000,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,2000,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,2000,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,2000,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,2000,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,2000,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,2000,ARTR,NA,NA
X1,Irrigation,E1,2000,ARTR,NA,NA
X2,Drought,E1,2000,ARTR,NA,NA
X5,Drought,E1,2000,ARTR,NA,NA
X6,Irrigation,E1,2000,ARTR,NA,NA
X7,Irrigation,E1,2000,ARTR,NA,NA
X8,Drought,E1,2000,ARTR,NA,NA
X11,Drought,E1,2000,ARTR,NA,NA
X12,Irrigation,E1,2000,ARTR,NA,NA
X13,Drought,E1,2000,ARTR,NA,NA
X14,Irrigation,E1,2000,ARTR,NA,NA
X15,Drought,E1,2000,ARTR,NA,NA
X16,Irrigation,E1,2000,ARTR,NA,NA
X17,Drought,E1,2000,ARTR,NA,NA
X18,Irrigation,E1,2000,ARTR,NA,NA
X19,Irrigation,E1,2000,ARTR,NA,NA
X20,Drought,E1,2000,ARTR,NA,NA
E1 Q1,Control,E1,2001,ARTR,NA,NA
E1 Q2,Control,E1,2001,ARTR,NA,NA
E1 Q3,Control,E1,2001,ARTR,NA,NA
E1 Q4,Control,E1,2001,ARTR,NA,NA
E1 Q5,Control,E1,2001,ARTR,NA,NA
E1 Q6,Control,E1,2001,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,2001,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,2001,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,2001,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,2001,ARTR,NA,NA
P1 Q1,Control,P1,2001,ARTR,NA,NA
P1 Q2,Control,P1,2001,ARTR,NA,NA
P1 Q3,Control,P1,2001,ARTR,NA,NA
P1 Q4,Control,P1,2001,ARTR,NA,NA
P2 Q1,Control,P2,2001,ARTR,NA,NA
P2 Q2,Control,P2,2001,ARTR,NA,NA
P2 Q3,Control,P2,2001,ARTR,NA,NA
P2 Q4,Control,P2,2001,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,2001,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,2001,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,2001,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,2001,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,2001,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,2001,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,2001,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,2001,ARTR,NA,NA
X1,Irrigation,E1,2001,ARTR,NA,NA
X2,Drought,E1,2001,ARTR,NA,NA
X5,Drought,E1,2001,ARTR,NA,NA
X6,Irrigation,E1,2001,ARTR,NA,NA
X7,Irrigation,E1,2001,ARTR,NA,NA
X8,Drought,E1,2001,ARTR,NA,NA
X11,Drought,E1,2001,ARTR,NA,NA
X12,Irrigation,E1,2001,ARTR,NA,NA
X13,Drought,E1,2001,ARTR,NA,NA
X14,Irrigation,E1,2001,ARTR,NA,NA
X15,Drought,E1,2001,ARTR,NA,NA
X16,Irrigation,E1,2001,ARTR,NA,NA
X17,Drought,E1,2001,ARTR,NA,NA
X18,Irrigation,E1,2001,ARTR,NA,NA
X19,Irrigation,E1,2001,ARTR,NA,NA
X20,Drought,E1,2001,ARTR,NA,NA
E1 Q1,Control,E1,2002,ARTR,NA,NA
E1 Q2,Control,E1,2002,ARTR,NA,NA
E1 Q3,Control,E1,2002,ARTR,NA,NA
E1 Q4,Control,E1,2002,ARTR,NA,NA
E1 Q5,Control,E1,2002,ARTR,NA,NA
E1 Q6,Control,E1,2002,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,2002,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,2002,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,2002,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,2002,ARTR,NA,NA
P1 Q1,Control,P1,2002,ARTR,NA,NA
P1 Q2,Control,P1,2002,ARTR,NA,NA
P1 Q3,Control,P1,2002,ARTR,NA,NA
P1 Q4,Control,P1,2002,ARTR,NA,NA
P2 Q1,Control,P2,2002,ARTR,NA,NA
P2 Q2,Control,P2,2002,ARTR,NA,NA
P2 Q3,Control,P2,2002,ARTR,NA,NA
P2 Q4,Control,P2,2002,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,2002,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,2002,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,2002,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,2002,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,2002,ARTR,NA,NA
P10 E1 Q2,Control,P10E1,2002,ARTR,NA,NA
P10 E1 Q3,Control,P10E1,2002,ARTR,NA,NA
P10 E1 Q4,Control,P10E1,2002,ARTR,NA,NA
X1,Irrigation,E1,2002,ARTR,NA,NA
X2,Drought,E1,2002,ARTR,NA,NA
X5,Drought,E1,2002,ARTR,NA,NA
X6,Irrigation,E1,2002,ARTR,NA,NA
X7,Irrigation,E1,2002,ARTR,NA,NA
X8,Drought,E1,2002,ARTR,NA,NA
X11,Drought,E1,2002,ARTR,NA,NA
X12,Irrigation,E1,2002,ARTR,NA,NA
X13,Drought,E1,2002,ARTR,NA,NA
X14,Irrigation,E1,2002,ARTR,NA,NA
X15,Drought,E1,2002,ARTR,NA,NA
X16,Irrigation,E1,2002,ARTR,NA,NA
X17,Drought,E1,2002,ARTR,NA,NA
X18,Irrigation,E1,2002,ARTR,NA,NA
X19,Irrigation,E1,2002,ARTR,NA,NA
X20,Drought,E1,2002,ARTR,NA,NA
E1 Q1,Control,E1,2003,ARTR,NA,NA
E1 Q2,Control,E1,2003,ARTR,NA,NA
E1 Q3,Control,E1,2003,ARTR,NA,NA
E1 Q4,Control,E1,2003,ARTR,NA,NA
E1 Q5,Control,E1,2003,ARTR,NA,NA
E1 Q6,Control,E1,2003,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,2003,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,2003,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,2003,ARTR,NA,NA
